ImageId,Label
14251,3
14252,4
14253,5
14254,0
14255,3
14256,3
14257,4
14258,9
14259,2
14260,0
14261,8
14262,6
14263,1
14264,6
14265,0
14266,1
14267,9
14268,8
14269,0
14270,3
14271,1
14272,0
14273,1
14274,3
14275,1
14276,9
14277,6
14278,3
14279,1
14280,1
14281,0
14282,1
14283,3
14284,9
14285,9
14286,3
14287,1
14288,6
14289,1
14290,1
14291,6
14292,8
14293,3
14294,1
14295,6
14296,9
14297,4
14298,1
14299,5
14300,6
14301,7
14302,2
14303,7
14304,7
14305,6
14306,5
14307,6
14308,2
14309,0
14310,2
14311,0
14312,7
14313,5
14314,0
14315,9
14316,4
14317,6
14318,4
14319,1
14320,6
14321,1
14322,9
14323,0
14324,2
14325,9
14326,7
14327,6
14328,9
14329,3
14330,4
14331,1
14332,7
14333,4
14334,7
14335,1
14336,0
14337,0
14338,6
14339,0
14340,9
14341,3
14342,9
14343,7
14344,9
14345,6
14346,3
14347,1
14348,1
14349,9
14350,3
14351,9
14352,9
14353,9
14354,1
14355,6
14356,6
14357,6
14358,6
14359,9
14360,1
14361,3
14362,9
14363,7
14364,1
14365,2
14366,5
14367,6
14368,4
14369,3
14370,4
14371,9
14372,5
14373,0
14374,1
14375,0
14376,9
14377,2
14378,6
14379,1
14380,7
14381,5
14382,4
14383,1
14384,6
14385,0
14386,3
14387,9
14388,9
14389,6
14390,7
14391,5
14392,2
14393,9
14394,9
14395,0
14396,3
14397,9
14398,1
14399,9
14400,9
14401,1
14402,5
14403,9
14404,3
14405,9
14406,9
14407,1
14408,2
14409,4
14410,9
14411,1
14412,2
14413,6
14414,0
14415,4
14416,3
14417,2
14418,7
14419,3
14420,6
14421,1
14422,6
14423,6
14424,3
14425,1
14426,5
14427,6
14428,5
14429,4
14430,1
14431,3
14432,1
14433,4
14434,0
14435,9
14436,1
14437,1
14438,0
14439,1
14440,9
14441,1
14442,3
14443,9
14444,0
14445,1
14446,8
14447,5
14448,9
14449,0
14450,9
14451,3
14452,7
14453,9
14454,1
14455,9
14456,7
14457,0
14458,9
14459,4
14460,9
14461,6
14462,3
14463,0
14464,2
14465,4
14466,9
14467,7
14468,1
14469,9
14470,1
14471,9
14472,9
14473,6
14474,6
14475,0
14476,9
14477,2
14478,1
14479,6
14480,6
14481,7
14482,1
14483,5
14484,1
14485,1
14486,2
14487,9
14488,0
14489,0
14490,4
14491,9
14492,9
14493,5
14494,1
14495,5
14496,6
14497,4
14498,9
14499,0
14500,3
14501,2
14502,3
14503,6
14504,2
14505,0
14506,2
14507,4
14508,4
14509,1
14510,6
14511,9
14512,9
14513,1
14514,0
14515,3
14516,2
14517,6
14518,1
14519,1
14520,6
14521,9
14522,6
14523,9
14524,9
14525,0
14526,0
14527,9
14528,2
14529,4
14530,3
14531,9
14532,9
14533,1
14534,6
14535,7
14536,4
14537,6
14538,9
14539,3
14540,2
14541,0
14542,7
14543,2
14544,6
14545,6
14546,3
14547,0
14548,2
14549,0
14550,3
14551,0
14552,7
14553,6
14554,2
14555,1
14556,8
14557,4
14558,7
14559,9
14560,2
14561,7
14562,3
14563,1
14564,3
14565,7
14566,4
14567,3
14568,7
14569,1
14570,2
14571,1
14572,0
14573,7
14574,9
14575,1
14576,9
14577,0
14578,6
14579,6
14580,6
14581,3
14582,6
14583,2
14584,1
14585,9
14586,6
14587,9
14588,3
14589,9
14590,3
14591,2
14592,4
14593,1
14594,9
14595,8
14596,1
14597,6
14598,9
14599,0
14600,6
14601,3
14602,9
14603,1
14604,3
14605,1
14606,6
14607,1
14608,0
14609,6
14610,0
14611,1
14612,9
14613,6
14614,9
14615,0
14616,2
14617,8
14618,9
14619,4
14620,0
14621,9
14622,9
14623,6
14624,8
14625,0
14626,0
14627,3
14628,8
14629,8
14630,4
14631,1
14632,7
14633,1
14634,1
14635,9
14636,0
14637,2
14638,7
14639,2
14640,8
14641,0
14642,2
14643,0
14644,6
14645,0
14646,1
14647,9
14648,3
14649,3
14650,2
14651,9
14652,7
14653,9
14654,4
14655,0
14656,3
14657,9
14658,9
14659,8
14660,0
14661,1
14662,4
14663,6
14664,2
14665,9
14666,7
14667,1
14668,9
14669,7
14670,6
14671,6
14672,8
14673,2
14674,1
14675,9
14676,9
14677,7
14678,3
14679,9
14680,1
14681,9
14682,1
14683,1
14684,7
14685,1
14686,9
14687,6
14688,0
14689,1
14690,9
14691,9
14692,1
14693,0
14694,1
14695,5
14696,5
14697,0
14698,4
14699,4
14700,6
14701,6
14702,0
14703,9
14704,1
14705,1
14706,2
14707,4
14708,1
14709,2
14710,3
14711,1
14712,9
14713,3
14714,4
14715,1
14716,1
14717,8
14718,9
14719,9
14720,7
14721,3
14722,9
14723,1
14724,6
14725,0
14726,1
14727,2
14728,6
14729,0
14730,9
14731,0
14732,6
14733,5
14734,7
14735,6
14736,0
14737,3
14738,9
14739,7
14740,9
14741,4
14742,6
14743,6
14744,0
14745,5
14746,9
14747,6
14748,3
14749,3
14750,0
14751,1
14752,7
14753,1
14754,3
14755,9
14756,7
14757,6
14758,5
14759,2
14760,8
14761,0
14762,4
14763,6
14764,4
14765,8
14766,1
14767,6
14768,1
14769,4
14770,9
14771,1
14772,1
14773,6
14774,5
14775,7
14776,1
14777,1
14778,9
14779,1
14780,3
14781,9
14782,4
14783,3
14784,8
14785,3
14786,9
14787,0
14788,7
14789,4
14790,1
14791,3
14792,1
14793,1
14794,1
14795,6
14796,5
14797,7
14798,3
14799,4
14800,3
14801,4
14802,3
14803,6
14804,4
14805,1
14806,3
14807,7
14808,5
14809,9
14810,3
14811,9
14812,0
14813,2
14814,9
14815,6
14816,9
14817,3
14818,7
14819,9
14820,0
14821,9
14822,7
14823,2
14824,9
14825,1
14826,3
14827,5
14828,1
14829,4
14830,2
14831,3
14832,3
14833,1
14834,9
14835,7
14836,3
14837,0
14838,2
14839,7
14840,1
14841,7
14842,0
14843,1
14844,2
14845,6
14846,1
14847,7
14848,4
14849,0
14850,0
14851,5
14852,9
14853,5
14854,9
14855,1
14856,7
14857,0
14858,1
14859,9
14860,0
14861,8
14862,3
14863,0
14864,9
14865,0
14866,9
14867,6
14868,9
14869,0
14870,1
14871,0
14872,7
14873,3
14874,3
14875,6
14876,2
14877,2
14878,5
14879,1
14880,6
14881,1
14882,9
14883,1
14884,9
14885,1
14886,9
14887,3
14888,9
14889,9
14890,9
14891,6
14892,1
14893,3
14894,7
14895,7
14896,7
14897,3
14898,9
14899,3
14900,7
14901,1
14902,9
14903,1
14904,2
14905,3
14906,3
14907,9
14908,9
14909,0
14910,2
14911,3
14912,9
14913,9
14914,7
14915,6
14916,6
14917,3
14918,1
14919,3
14920,9
14921,7
14922,4
14923,4
14924,1
14925,8
14926,1
14927,0
14928,3
14929,9
14930,9
14931,1
14932,4
14933,9
14934,6
14935,4
14936,3
14937,3
14938,2
14939,1
14940,7
14941,9
14942,4
14943,5
14944,1
14945,6
14946,2
14947,0
14948,9
14949,9
14950,1
14951,4
14952,3
14953,1
14954,9
14955,4
14956,2
14957,1
14958,8
14959,5
14960,9
14961,8
14962,6
14963,6
14964,3
14965,2
14966,6
14967,5
14968,3
14969,9
14970,4
14971,1
14972,9
14973,1
14974,6
14975,0
14976,0
14977,4
14978,6
14979,9
14980,6
14981,1
14982,9
14983,0
14984,3
14985,3
14986,5
14987,5
14988,1
14989,9
14990,0
14991,5
14992,1
14993,6
14994,9
14995,9
14996,4
14997,9
14998,7
14999,3
15000,9
15001,0
15002,3
15003,4
15004,2
15005,7
15006,7
15007,1
15008,7
15009,6
15010,5
15011,9
15012,9
15013,0
15014,0
15015,9
15016,2
15017,3
15018,1
15019,9
15020,4
15021,9
15022,6
15023,0
15024,1
15025,9
15026,3
15027,7
15028,9
15029,7
15030,5
15031,2
15032,3
15033,5
15034,2
15035,1
15036,1
15037,2
15038,1
15039,4
15040,7
15041,4
15042,3
15043,7
15044,5
15045,2
15046,4
15047,0
15048,3
15049,8
15050,0
15051,2
15052,4
15053,1
15054,0
15055,9
15056,9
15057,3
15058,0
15059,0
15060,1
15061,1
15062,3
15063,5
15064,9
15065,9
15066,3
15067,6
15068,9
15069,3
15070,6
15071,4
15072,5
15073,3
15074,6
15075,6
15076,2
15077,9
15078,5
15079,6
15080,7
15081,3
15082,9
15083,7
15084,9
15085,1
15086,9
15087,6
15088,3
15089,9
15090,9
15091,2
15092,6
15093,6
15094,2
15095,3
15096,8
15097,9
15098,7
15099,9
15100,9
15101,6
15102,6
15103,9
15104,9
15105,4
15106,9
15107,0
15108,4
15109,3
15110,8
15111,2
15112,3
15113,0
15114,6
15115,1
15116,1
15117,9
15118,6
15119,9
15120,1
15121,1
15122,7
15123,3
15124,9
15125,1
15126,1
15127,3
15128,3
15129,7
15130,9
15131,2
15132,1
15133,8
15134,9
15135,8
15136,8
15137,6
15138,9
15139,3
15140,1
15141,4
15142,6
15143,7
15144,6
15145,6
15146,2
15147,6
15148,7
15149,1
15150,9
15151,7
15152,1
15153,6
15154,6
15155,1
15156,0
15157,9
15158,5
15159,0
15160,7
15161,1
15162,9
15163,9
15164,4
15165,6
15166,9
15167,0
15168,6
15169,9
15170,5
15171,1
15172,4
15173,2
15174,5
15175,2
15176,3
15177,7
15178,9
15179,2
15180,9
15181,8
15182,9
15183,9
15184,2
15185,9
15186,8
15187,6
15188,1
15189,1
15190,9
15191,0
15192,2
15193,9
15194,6
15195,9
15196,8
15197,7
15198,1
15199,1
15200,1
15201,8
15202,0
15203,6
15204,0
15205,3
15206,9
15207,9
15208,0
15209,6
15210,9
15211,3
15212,6
15213,0
15214,9
15215,3
15216,3
15217,1
15218,9
15219,6
15220,0
15221,8
15222,0
15223,1
15224,1
15225,7
15226,1
15227,3
15228,5
15229,1
15230,5
15231,0
15232,6
15233,9
15234,9
15235,6
15236,9
15237,6
15238,0
15239,7
15240,1
15241,9
15242,3
15243,1
15244,2
15245,4
15246,3
15247,5
15248,7
15249,3
15250,3
15251,0
15252,9
15253,4
15254,2
15255,2
15256,2
15257,9
15258,3
15259,9
15260,6
15261,5
15262,2
15263,6
15264,2
15265,1
15266,1
15267,2
15268,6
15269,9
15270,9
15271,5
15272,3
15273,9
15274,9
15275,0
15276,8
15277,1
15278,3
15279,3
15280,3
15281,0
15282,7
15283,3
15284,9
15285,5
15286,6
15287,0
15288,1
15289,7
15290,7
15291,6
15292,1
15293,3
15294,1
15295,1
15296,1
15297,9
15298,0
15299,8
15300,7
15301,0
15302,8
15303,7
15304,9
15305,1
15306,9
15307,4
15308,3
15309,1
15310,3
15311,6
15312,1
15313,9
15314,1
15315,6
15316,7
15317,6
15318,2
15319,3
15320,6
15321,1
15322,7
15323,1
15324,7
15325,0
15326,3
15327,3
15328,7
15329,9
15330,6
15331,0
15332,5
15333,5
15334,0
15335,1
15336,1
15337,1
15338,7
15339,7
15340,8
15341,3
15342,6
15343,4
15344,6
15345,6
15346,6
15347,6
15348,9
15349,1
15350,3
15351,3
15352,6
15353,7
15354,6
15355,1
15356,7
15357,5
15358,7
15359,5
15360,6
15361,7
15362,9
15363,1
15364,6
15365,3
15366,1
15367,5
15368,3
15369,9
15370,9
15371,9
15372,4
15373,6
15374,6
15375,1
15376,9
15377,9
15378,4
15379,4
15380,1
15381,3
15382,2
15383,9
15384,6
15385,9
15386,3
15387,9
15388,3
15389,3
15390,2
15391,9
15392,1
15393,3
15394,0
15395,6
15396,2
15397,1
15398,7
15399,9
15400,9
15401,3
15402,3
15403,9
15404,6
15405,1
15406,6
15407,3
15408,4
15409,0
15410,2
15411,4
15412,3
15413,6
15414,5
15415,6
15416,7
15417,3
15418,1
15419,4
15420,9
15421,3
15422,9
15423,4
15424,1
15425,5
15426,9
15427,1
15428,3
15429,9
15430,6
15431,7
15432,5
15433,1
15434,7
15435,1
15436,3
15437,4
15438,6
15439,9
15440,9
15441,9
15442,0
15443,4
15444,6
15445,9
15446,0
15447,3
15448,5
15449,9
15450,0
15451,3
15452,3
15453,3
15454,6
15455,5
15456,9
15457,3
15458,3
15459,6
15460,7
15461,6
15462,9
15463,2
15464,9
15465,7
15466,7
15467,1
15468,4
15469,5
15470,9
15471,6
15472,0
15473,2
15474,1
15475,5
15476,2
15477,9
15478,9
15479,0
15480,9
15481,0
15482,0
15483,4
15484,3
15485,6
15486,0
15487,6
15488,3
15489,2
15490,9
15491,1
15492,9
15493,2
15494,1
15495,9
15496,0
15497,9
15498,1
15499,4
15500,3
15501,1
15502,0
15503,2
15504,2
15505,6
15506,2
15507,3
15508,3
15509,7
15510,3
15511,3
15512,9
15513,0
15514,3
15515,4
15516,1
15517,7
15518,9
15519,1
15520,0
15521,8
15522,7
15523,3
15524,3
15525,3
15526,9
15527,7
15528,1
15529,2
15530,7
15531,3
15532,1
15533,3
15534,2
15535,8
15536,8
15537,9
15538,1
15539,9
15540,6
15541,6
15542,7
15543,2
15544,8
15545,3
15546,1
15547,7
15548,3
15549,4
15550,2
15551,6
15552,7
15553,3
15554,5
15555,4
15556,0
15557,7
15558,2
15559,4
15560,9
15561,6
15562,5
15563,1
15564,9
15565,9
15566,5
15567,1
15568,4
15569,2
15570,4
15571,9
15572,6
15573,6
15574,9
15575,4
15576,4
15577,1
15578,6
15579,4
15580,4
15581,6
15582,9
15583,4
15584,4
15585,4
15586,6
15587,1
15588,3
15589,7
15590,7
15591,6
15592,7
15593,1
15594,1
15595,9
15596,4
15597,0
15598,6
15599,2
15600,3
15601,9
15602,9
15603,9
15604,2
15605,7
15606,1
15607,6
15608,4
15609,1
15610,6
15611,7
15612,4
15613,1
15614,3
15615,7
15616,1
15617,4
15618,9
15619,7
15620,1
15621,4
15622,6
15623,6
15624,2
15625,2
15626,9
15627,9
15628,3
15629,9
15630,4
15631,9
15632,4
15633,9
15634,9
15635,3
15636,4
15637,9
15638,1
15639,3
15640,8
15641,6
15642,6
15643,6
15644,9
15645,2
15646,6
15647,9
15648,3
15649,9
15650,0
15651,0
15652,0
15653,9
15654,0
15655,1
15656,2
15657,9
15658,8
15659,3
15660,0
15661,9
15662,2
15663,9
15664,6
15665,1
15666,9
15667,7
15668,5
15669,9
15670,3
15671,2
15672,6
15673,3
15674,4
15675,3
15676,9
15677,9
15678,0
15679,9
15680,1
15681,6
15682,9
15683,1
15684,1
15685,3
15686,2
15687,4
15688,0
15689,3
15690,0
15691,1
15692,1
15693,9
15694,6
15695,7
15696,9
15697,9
15698,9
15699,7
15700,9
15701,1
15702,9
15703,8
15704,4
15705,4
15706,8
15707,4
15708,9
15709,3
15710,3
15711,9
15712,4
15713,3
15714,0
15715,3
15716,6
15717,5
15718,2
15719,4
15720,1
15721,2
15722,1
15723,1
15724,0
15725,7
15726,1
15727,9
15728,9
15729,3
15730,0
15731,1
15732,1
15733,7
15734,6
15735,1
15736,9
15737,2
15738,1
15739,1
15740,3
15741,9
15742,0
15743,8
15744,2
15745,4
15746,9
15747,3
15748,0
15749,3
15750,9
15751,9
15752,1
15753,3
15754,7
15755,3
15756,0
15757,3
15758,3
15759,6
15760,9
15761,3
15762,4
15763,4
15764,4
15765,1
15766,6
15767,2
15768,8
15769,1
15770,1
15771,4
15772,3
15773,6
15774,0
15775,9
15776,0
15777,6
15778,9
15779,5
15780,5
15781,3
15782,3
15783,6
15784,8
15785,4
15786,1
15787,6
15788,0
15789,3
15790,9
15791,6
15792,9
15793,2
15794,0
15795,9
15796,7
15797,9
15798,9
15799,9
15800,1
15801,3
15802,3
15803,4
15804,9
15805,3
15806,0
15807,1
15808,9
15809,1
15810,3
15811,0
15812,5
15813,6
15814,5
15815,5
15816,1
15817,7
15818,1
15819,3
15820,1
15821,9
15822,7
15823,9
15824,6
15825,6
15826,1
15827,0
15828,5
15829,0
15830,3
15831,6
15832,6
15833,9
15834,9
15835,1
15836,6
15837,6
15838,3
15839,2
15840,0
15841,3
15842,5
15843,9
15844,9
15845,0
15846,0
15847,6
15848,4
15849,7
15850,2
15851,7
15852,3
15853,3
15854,4
15855,9
15856,5
15857,3
15858,3
15859,9
15860,1
15861,6
15862,1
15863,9
15864,7
15865,0
15866,9
15867,6
15868,0
15869,4
15870,3
15871,1
15872,1
15873,4
15874,2
15875,8
15876,7
15877,9
15878,9
15879,9
15880,9
15881,2
15882,4
15883,3
15884,9
15885,4
15886,7
15887,1
15888,6
15889,6
15890,6
15891,1
15892,3
15893,4
15894,1
15895,9
15896,1
15897,3
15898,9
15899,9
15900,1
15901,3
15902,5
15903,0
15904,3
15905,2
15906,6
15907,7
15908,9
15909,9
15910,6
15911,8
15912,2
15913,5
15914,9
15915,3
15916,1
15917,7
15918,3
15919,7
15920,6
15921,6
15922,8
15923,3
15924,1
15925,1
15926,2
15927,6
15928,4
15929,9
15930,9
15931,1
15932,6
15933,6
15934,6
15935,7
15936,9
15937,8
15938,9
15939,0
15940,3
15941,6
15942,3
15943,0
15944,1
15945,4
15946,0
15947,1
15948,0
15949,9
15950,3
15951,1
15952,5
15953,3
15954,8
15955,5
15956,7
15957,0
15958,8
15959,7
15960,9
15961,0
15962,9
15963,5
15964,2
15965,2
15966,1
15967,9
15968,9
15969,3
15970,2
15971,9
15972,4
15973,3
15974,3
15975,9
15976,4
15977,4
15978,6
15979,6
15980,0
15981,4
15982,1
15983,3
15984,9
15985,1
15986,3
15987,9
15988,4
15989,6
15990,4
15991,9
15992,1
15993,1
15994,2
15995,7
15996,3
15997,6
15998,4
15999,1
16000,7
16001,4
16002,0
16003,1
16004,6
16005,6
16006,1
16007,2
16008,2
16009,2
16010,6
16011,3
16012,7
16013,4
16014,9
16015,3
16016,9
16017,9
16018,9
16019,2
16020,6
16021,1
16022,9
16023,1
16024,4
16025,6
16026,1
16027,9
16028,1
16029,5
16030,9
16031,3
16032,8
16033,3
16034,3
16035,9
16036,6
16037,9
16038,2
16039,6
16040,3
16041,3
16042,4
16043,4
16044,1
16045,1
16046,9
16047,9
16048,1
16049,1
16050,6
16051,1
16052,0
16053,0
16054,2
16055,7
16056,1
16057,1
16058,0
16059,9
16060,3
16061,4
16062,2
16063,6
16064,4
16065,9
16066,6
16067,9
16068,9
16069,6
16070,5
16071,2
16072,3
16073,6
16074,6
16075,6
16076,9
16077,0
16078,3
16079,6
16080,9
16081,3
16082,2
16083,1
16084,1
16085,7
16086,1
16087,6
16088,9
16089,9
16090,9
16091,9
16092,9
16093,9
16094,6
16095,6
16096,8
16097,1
16098,4
16099,3
16100,1
16101,5
16102,0
16103,2
16104,5
16105,0
16106,0
16107,9
16108,6
16109,8
16110,4
16111,6
16112,6
16113,0
16114,2
16115,0
16116,0
16117,5
16118,9
16119,1
16120,9
16121,1
16122,1
16123,3
16124,1
16125,7
16126,9
16127,3
16128,6
16129,3
16130,2
16131,0
16132,6
16133,1
16134,4
16135,6
16136,3
16137,9
16138,1
16139,5
16140,7
16141,6
16142,4
16143,2
16144,3
16145,0
16146,3
16147,8
16148,9
16149,9
16150,2
16151,8
16152,9
16153,9
16154,6
16155,1
16156,9
16157,6
16158,3
16159,6
16160,1
16161,7
16162,9
16163,9
16164,8
16165,6
16166,9
16167,1
16168,1
16169,7
16170,9
16171,7
16172,6
16173,4
16174,8
16175,6
16176,6
16177,9
16178,6
16179,6
16180,1
16181,5
16182,9
16183,6
16184,8
16185,0
16186,4
16187,1
16188,4
16189,1
16190,7
16191,5
16192,9
16193,9
16194,1
16195,0
16196,4
16197,2
16198,8
16199,9
16200,6
16201,9
16202,3
16203,0
16204,9
16205,9
16206,1
16207,0
16208,2
16209,7
16210,4
16211,1
16212,1
16213,3
16214,2
16215,1
16216,9
16217,2
16218,9
16219,0
16220,7
16221,9
16222,1
16223,9
16224,9
16225,4
16226,9
16227,5
16228,5
16229,2
16230,2
16231,8
16232,5
16233,1
16234,4
16235,4
16236,9
16237,2
16238,9
16239,8
16240,3
16241,3
16242,7
16243,9
16244,3
16245,3
16246,5
16247,7
16248,0
16249,7
16250,9
16251,3
16252,1
16253,6
16254,1
16255,9
16256,1
16257,9
16258,9
16259,7
16260,2
16261,1
16262,9
16263,9
16264,9
16265,0
16266,9
16267,6
16268,4
16269,9
16270,3
16271,5
16272,7
16273,9
16274,4
16275,9
16276,9
16277,0
16278,9
16279,9
16280,0
16281,6
16282,4
16283,6
16284,6
16285,5
16286,3
16287,9
16288,9
16289,9
16290,2
16291,9
16292,6
16293,9
16294,4
16295,9
16296,7
16297,8
16298,4
16299,4
16300,4
16301,1
16302,0
16303,2
16304,1
16305,6
16306,9
16307,5
16308,1
16309,8
16310,1
16311,4
16312,3
16313,4
16314,2
16315,6
16316,6
16317,0
16318,9
16319,5
16320,3
16321,6
16322,9
16323,6
16324,4
16325,6
16326,9
16327,9
16328,9
16329,2
16330,2
16331,6
16332,0
16333,0
16334,3
16335,6
16336,6
16337,1
16338,4
16339,1
16340,9
16341,9
16342,0
16343,0
16344,6
16345,3
16346,3
16347,7
16348,9
16349,3
16350,3
16351,5
16352,9
16353,1
16354,1
16355,9
16356,3
16357,9
16358,6
16359,3
16360,0
16361,6
16362,8
16363,0
16364,0
16365,9
16366,9
16367,5
16368,1
16369,1
16370,1
16371,8
16372,6
16373,4
16374,2
16375,1
16376,9
16377,9
16378,2
16379,9
16380,5
16381,2
16382,9
16383,9
16384,6
16385,5
16386,5
16387,8
16388,5
16389,9
16390,0
16391,0
16392,3
16393,6
16394,9
16395,7
16396,7
16397,2
16398,6
16399,1
16400,3
16401,1
16402,4
16403,4
16404,6
16405,7
16406,6
16407,8
16408,9
16409,7
16410,2
16411,7
16412,7
16413,3
16414,1
16415,9
16416,9
16417,3
16418,9
16419,3
16420,4
16421,7
16422,6
16423,0
16424,3
16425,5
16426,3
16427,6
16428,2
16429,4
16430,9
16431,3
16432,4
16433,3
16434,0
16435,9
16436,9
16437,0
16438,9
16439,9
16440,1
16441,1
16442,1
16443,9
16444,4
16445,3
16446,0
16447,5
16448,9
16449,2
16450,1
16451,4
16452,4
16453,1
16454,7
16455,0
16456,0
16457,2
16458,2
16459,1
16460,4
16461,4
16462,3
16463,9
16464,6
16465,9
16466,8
16467,7
16468,3
16469,6
16470,1
16471,7
16472,9
16473,3
16474,3
16475,3
16476,1
16477,6
16478,6
16479,9
16480,4
16481,6
16482,0
16483,6
16484,0
16485,1
16486,4
16487,7
16488,4
16489,4
16490,2
16491,1
16492,1
16493,3
16494,5
16495,7
16496,4
16497,0
16498,2
16499,4
16500,0
16501,1
16502,4
16503,2
16504,5
16505,3
16506,8
16507,3
16508,7
16509,6
16510,2
16511,6
16512,0
16513,7
16514,7
16515,9
16516,6
16517,4
16518,3
16519,2
16520,2
16521,6
16522,9
16523,4
16524,6
16525,6
16526,6
16527,0
16528,1
16529,0
16530,3
16531,5
16532,1
16533,9
16534,1
16535,9
16536,4
16537,3
16538,1
16539,1
16540,1
16541,9
16542,9
16543,4
16544,1
16545,7
16546,0
16547,4
16548,4
16549,1
16550,9
16551,7
16552,4
16553,4
16554,2
16555,3
16556,6
16557,3
16558,6
16559,2
16560,2
16561,5
16562,9
16563,1
16564,7
16565,3
16566,1
16567,4
16568,1
16569,4
16570,0
16571,9
16572,2
16573,9
16574,9
16575,3
16576,6
16577,8
16578,9
16579,3
16580,4
16581,3
16582,3
16583,9
16584,9
16585,1
16586,9
16587,6
16588,6
16589,9
16590,5
16591,9
16592,0
16593,2
16594,1
16595,9
16596,2
16597,9
16598,8
16599,1
16600,1
16601,6
16602,9
16603,7
16604,6
16605,9
16606,6
16607,9
16608,9
16609,6
16610,7
16611,9
16612,1
16613,9
16614,2
16615,2
16616,4
16617,3
16618,8
16619,8
16620,9
16621,7
16622,6
16623,3
16624,9
16625,1
16626,6
16627,3
16628,9
16629,0
16630,9
16631,6
16632,4
16633,6
16634,5
16635,4
16636,9
16637,5
16638,2
16639,0
16640,3
16641,2
16642,3
16643,9
16644,9
16645,5
16646,0
16647,0
16648,4
16649,9
16650,1
16651,9
16652,1
16653,1
16654,1
16655,9
16656,9
16657,6
16658,5
16659,9
16660,3
16661,0
16662,9
16663,9
16664,1
16665,6
16666,2
16667,4
16668,0
16669,1
16670,0
16671,3
16672,9
16673,0
16674,3
16675,9
16676,7
16677,0
16678,8
16679,9
16680,3
16681,6
16682,9
16683,9
16684,6
16685,6
16686,3
16687,9
16688,4
16689,6
16690,4
16691,0
16692,1
16693,0
16694,8
16695,3
16696,7
16697,8
16698,1
16699,3
16700,3
16701,9
16702,3
16703,2
16704,1
16705,1
16706,4
16707,2
16708,7
16709,9
16710,3
16711,6
16712,5
16713,2
16714,8
16715,6
16716,9
16717,3
16718,3
16719,3
16720,9
16721,9
16722,6
16723,4
16724,6
16725,1
16726,0
16727,9
16728,3
16729,6
16730,7
16731,3
16732,3
16733,2
16734,7
16735,9
16736,3
16737,6
16738,6
16739,3
16740,2
16741,6
16742,4
16743,2
16744,1
16745,3
16746,1
16747,7
16748,8
16749,2
16750,6
16751,2
16752,9
16753,4
16754,9
16755,4
16756,7
16757,1
16758,9
16759,8
16760,2
16761,9
16762,9
16763,9
16764,0
16765,9
16766,6
16767,2
16768,3
16769,3
16770,4
16771,0
16772,6
16773,6
16774,6
16775,4
16776,2
16777,9
16778,1
16779,3
16780,5
16781,1
16782,6
16783,9
16784,1
16785,3
16786,7
16787,9
16788,9
16789,4
16790,9
16791,4
16792,3
16793,1
16794,1
16795,2
16796,6
16797,1
16798,3
16799,1
16800,2
16801,1
16802,1
16803,0
16804,3
16805,6
16806,3
16807,2
16808,6
16809,2
16810,2
16811,3
16812,6
16813,9
16814,7
16815,4
16816,9
16817,0
16818,1
16819,1
16820,1
16821,1
16822,3
16823,5
16824,3
16825,1
16826,1
16827,3
16828,1
16829,2
16830,6
16831,1
16832,9
16833,0
16834,9
16835,2
16836,2
16837,1
16838,4
16839,9
16840,9
16841,7
16842,4
16843,8
16844,7
16845,6
16846,1
16847,3
16848,7
16849,1
16850,2
16851,2
16852,4
16853,2
16854,9
16855,3
16856,9
16857,9
16858,9
16859,3
16860,6
16861,3
16862,6
16863,9
16864,3
16865,9
16866,1
16867,0
16868,9
16869,8
16870,6
16871,9
16872,6
16873,0
16874,0
16875,3
16876,0
16877,1
16878,6
16879,0
16880,2
16881,7
16882,3
16883,0
16884,9
16885,4
16886,9
16887,9
16888,0
16889,6
16890,2
16891,9
16892,1
16893,3
16894,2
16895,3
16896,0
16897,0
16898,0
16899,3
16900,1
16901,4
16902,0
16903,6
16904,3
16905,0
16906,4
16907,9
16908,1
16909,5
16910,3
16911,6
16912,3
16913,9
16914,6
16915,7
16916,1
16917,3
16918,0
16919,1
16920,0
16921,0
16922,6
16923,4
16924,9
16925,4
16926,4
16927,6
16928,3
16929,3
16930,9
16931,9
16932,0
16933,7
16934,0
16935,3
16936,1
16937,3
16938,6
16939,7
16940,7
16941,4
16942,6
16943,1
16944,3
16945,7
16946,1
16947,9
16948,9
16949,2
16950,3
16951,0
16952,9
16953,3
16954,1
16955,0
16956,1
16957,9
16958,1
16959,6
16960,6
16961,6
16962,6
16963,1
16964,0
16965,9
16966,3
16967,7
16968,0
16969,9
16970,9
16971,6
16972,6
16973,2
16974,6
16975,3
16976,6
16977,1
16978,7
16979,9
16980,1
16981,7
16982,1
16983,1
16984,0
16985,4
16986,6
16987,3
16988,0
16989,2
16990,1
16991,3
16992,8
16993,3
16994,9
16995,7
16996,2
16997,9
16998,2
16999,1
17000,0
17001,6
17002,4
17003,3
17004,6
17005,7
17006,1
17007,9
17008,1
17009,2
17010,3
17011,9
17012,5
17013,1
17014,9
17015,9
17016,3
17017,9
17018,3
17019,9
17020,1
17021,1
17022,1
17023,6
17024,6
17025,9
17026,4
17027,7
17028,6
17029,1
17030,4
17031,2
17032,6
17033,9
17034,6
17035,3
17036,6
17037,3
17038,9
17039,0
17040,3
17041,0
17042,9
17043,1
17044,4
17045,2
17046,9
17047,3
17048,9
